trial_id,enrollment_speaker_id,enrollment_audio_id,test_speaker_id,test_audio_id,trial_type,same_speaker,same_gender,label,trial_class,xvector_cosine_score
trial_000195,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00516,genuine,True,True,1,genuine,0.9586950540542603
trial_000196,M_18,CMPL_M_18_05ALX_00058,M_14,CMPL_M_14_06ANG_00130,impostor,False,True,0,impostor,0.9232466220855713
trial_000197,M_28,CMPL_M_28_12ANG_00055,M_28,CMPL_M_28_12ANG_00031,genuine,True,True,1,genuine,0.9790141582489014
trial_000198,M_38,CMPL_M_38_05ANG_00009,M_38,CMPL_M_38_05ANG_00036,genuine,True,True,1,genuine,0.9382206797599792
trial_000199,M_33,CMPL_M_33_09ANG_00068,M_01,CMPL_M_01_03ANG_00380,impostor,False,True,0,impostor,0.8554208278656006
trial_000200,M_21,CMPL_M_21_11MAB_00178,M_10,CMPL_M_10_09ANG_00083,impostor,False,True,0,impostor,0.8945786952972412
trial_000201,F_05,CMPL_F_05_01CAR_00021,F_01,CMPL_F_01_08ANG_00251,impostor,False,True,0,impostor,0.9161388874053955
trial_000202,F_25,CMPL_F_25_03ANG_00011,F_12,CMPL_F_12_06CAR_00053,impostor,False,True,0,impostor,0.8965024948120117
trial_000203,F_27,CMPL_F_27_03ANG_00024,F_05,CMPL_F_05_01CAR_00121,impostor,False,True,0,impostor,0.9253638982772827
trial_000204,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01MAB_00356,genuine,True,True,1,genuine,0.9197121262550354
trial_000205,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_07ANG_00043,genuine,True,True,1,genuine,0.9713935852050781
trial_000206,M_09,CMPL_M_09_09ALX_00358,M_31,CMPL_M_31_11MAB_00080,impostor,False,True,0,impostor,0.8541989326477051
trial_000207,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00696,genuine,True,True,1,genuine,0.9397940039634705
trial_000208,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ALX_00093,genuine,True,True,1,genuine,0.9279952645301819
trial_000209,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_11MAB_00512,genuine,True,True,1,genuine,0.9625662565231323
trial_000210,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00277,genuine,True,True,1,genuine,0.9868104457855225
trial_000211,F_25,CMPL_F_25_03ANG_00011,F_25,CMPL_F_25_03ANG_00015,genuine,True,True,1,genuine,0.9707556962966919
trial_000212,M_48,CMPL_M_48_05ANG_00003,M_15,CMPL_M_15_08ANG_00220,impostor,False,True,0,impostor,0.8678424954414368
trial_000213,M_35,CMPL_M_35_15ALX_00068,M_23,CMPL_M_23_01ALX_00163,impostor,False,True,0,impostor,0.9083741903305054
trial_000214,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00454,genuine,True,True,1,genuine,0.9385546445846558
trial_000215,M_18,CMPL_M_18_05ALX_00058,M_01,CMPL_M_01_04ANG_00770,impostor,False,True,0,impostor,0.9044389724731445
trial_000216,M_53,CMPL_M_53_05MAB_00004,M_24,CMPL_M_24_07ANG_00036,impostor,False,True,0,impostor,0.8499719500541687
trial_000217,F_11,CMPL_F_11_06ANG_00030,F_10,CMPL_F_10_13ALX_00102,impostor,False,True,0,impostor,0.9393570423126221
trial_000218,M_32,CMPL_M_32_03MAB_00021,M_46,CMPL_M_46_04MAB_00047,impostor,False,True,0,impostor,0.9244071245193481
trial_000219,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09ALX_00356,genuine,True,True,1,genuine,0.9396213293075562
trial_000220,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_05MAB_00013,genuine,True,True,1,genuine,0.9521914720535278
trial_000221,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00306,genuine,True,True,1,genuine,0.9710633158683777
trial_000222,M_29,CMPL_M_29_12ALX_00011,M_21,CMPL_M_21_11MAB_00028,impostor,False,True,0,impostor,0.9101157784461975
trial_000223,M_23,CMPL_M_23_01ALX_00103,M_01,CMPL_M_01_13ANG_01260,impostor,False,True,0,impostor,0.8277478218078613
trial_000224,M_28,CMPL_M_28_12ANG_00055,M_04,CMPL_M_04_02ANG_00402,impostor,False,True,0,impostor,0.8990819454193115
trial_000225,M_16,CMPL_M_16_03ALX_00105,M_16,CMPL_M_16_03ALX_00022,genuine,True,True,1,genuine,0.9589989185333252
trial_000226,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_10ANG_01222,genuine,True,True,1,genuine,0.9158706665039062
trial_000227,M_11,CMPL_M_11_07ANG_00036,M_11,CMPL_M_11_07ANG_00129,genuine,True,True,1,genuine,0.9552903771400452
trial_000228,M_20,CMPL_M_20_08ALX_00016,M_20,CMPL_M_20_08ALX_00014,genuine,True,True,1,genuine,0.9542737603187561
trial_000229,M_20,CMPL_M_20_08ALX_00016,M_20,CMPL_M_20_08ALX_00061,genuine,True,True,1,genuine,0.9172637462615967
trial_000230,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_13ANG_00962,genuine,True,True,1,genuine,0.9166580438613892
trial_000231,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12ANG_00605,genuine,True,True,1,genuine,0.9320870637893677
trial_000232,M_23,CMPL_M_23_01ALX_00103,M_23,CMPL_M_23_01ALX_00146,genuine,True,True,1,genuine,0.9549193382263184
trial_000233,F_11,CMPL_F_11_06ANG_00030,F_16,CMPL_F_16_03MAB_00029,impostor,False,True,0,impostor,0.9082999229431152
trial_000234,M_29,CMPL_M_29_12ALX_00011,M_02,CMPL_M_02_04ANG_00335,impostor,False,True,0,impostor,0.8995329141616821
trial_000235,M_48,CMPL_M_48_05ANG_00003,M_48,CMPL_M_48_07ALX_00018,genuine,True,True,1,genuine,0.9379422068595886
trial_000236,M_35,CMPL_M_35_15ALX_00068,M_21,CMPL_M_21_11MAB_00070,impostor,False,True,0,impostor,0.8472216725349426
trial_000237,M_29,CMPL_M_29_12ALX_00011,M_08,CMPL_M_08_14ANG_00190,impostor,False,True,0,impostor,0.9046167135238647
trial_000238,M_41,CMPL_M_41_14MAB_00025,M_01,CMPL_M_01_04ANG_00782,impostor,False,True,0,impostor,0.9122395515441895
trial_000239,M_23,CMPL_M_23_01ALX_00103,M_23,CMPL_M_23_01ALX_00094,genuine,True,True,1,genuine,0.9623349905014038
trial_000240,M_45,CMPL_M_45_13MAB_00024,M_10,CMPL_M_10_09ANG_00254,impostor,False,True,0,impostor,0.8923256397247314
trial_000241,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00309,genuine,True,True,1,genuine,0.9442057609558105
trial_000242,M_04,CMPL_M_04_02ANG_00433,M_28,CMPL_M_28_12ANG_00006,impostor,False,True,0,impostor,0.8899694681167603
trial_000243,M_43,CMPL_M_43_14MAB_00025,M_43,CMPL_M_43_14MAB_00026,genuine,True,True,1,genuine,0.9770773649215698
trial_000244,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01382,genuine,True,True,1,genuine,0.9668079614639282
trial_000245,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00713,genuine,True,True,1,genuine,0.9845442175865173
trial_000246,M_12,CMPL_M_12_08ANG_00113,M_34,CMPL_M_34_09ALX_00026,impostor,False,True,0,impostor,0.9017444849014282
trial_000247,F_12,CMPL_F_12_06CAR_00056,F_12,CMPL_F_12_04CAR_00014,genuine,True,True,1,genuine,0.9617212414741516
trial_000248,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_13MAB_00874,genuine,True,True,1,genuine,0.9680328965187073
trial_000249,F_11,CMPL_F_11_06ANG_00030,F_01,CMPL_F_01_06MAB_00164,impostor,False,True,0,impostor,0.9143645167350769
trial_000250,M_14,CMPL_M_14_06ANG_00222,M_22,CMPL_M_22_15ALX_00120,impostor,False,True,0,impostor,0.9203222990036011
trial_000251,F_13,CMPL_F_13_11ANG_00086,F_13,CMPL_F_13_11ANG_00042,genuine,True,True,1,genuine,0.9310957193374634
trial_000252,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_06ALX_00912,genuine,True,True,1,genuine,0.9190585613250732
trial_000253,F_06,CMPL_F_06_13MAB_00049,F_16,CMPL_F_16_03MAB_00046,impostor,False,True,0,impostor,0.9191827774047852
trial_000254,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_02ANG_00184,genuine,True,True,1,genuine,0.9531700611114502
trial_000255,M_17,CMPL_M_17_07ANG_00057,M_15,CMPL_M_15_08ANG_00182,impostor,False,True,0,impostor,0.8929290771484375
trial_000256,M_44,CMPL_M_44_14MAB_00035,M_48,CMPL_M_48_07ALX_00034,impostor,False,True,0,impostor,0.9191403388977051
trial_000257,F_21,CMPL_F_21_13ANG_00011,F_02,CMPL_F_02_02MAB_00152,impostor,False,True,0,impostor,0.9009410738945007
trial_000258,M_13,CMPL_M_13_12MAB_00080,M_03,CMPL_M_03_01ANG_00066,impostor,False,True,0,impostor,0.7995075583457947
trial_000259,M_40,CMPL_M_40_08ANG_00008,M_19,CMPL_M_19_11ALX_00138,impostor,False,True,0,impostor,0.8594353795051575
trial_000260,M_31,CMPL_M_31_11MAB_00120,M_31,CMPL_M_31_11MAB_00003,genuine,True,True,1,genuine,0.9238163232803345
trial_000261,F_15,CMPL_F_15_06ANG_00085,F_15,CMPL_F_15_06ANG_00086,genuine,True,True,1,genuine,0.9458485841751099
trial_000262,F_04,CMPL_F_04_12ANG_00215,F_04,CMPL_F_04_12ANG_00251,genuine,True,True,1,genuine,0.9186460971832275
trial_000263,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00014,genuine,True,True,1,genuine,0.9537169337272644
trial_000264,F_34,CMPL_F_34_12ALX_00013,F_19,CMPL_F_19_08CAR_00015,impostor,False,True,0,impostor,0.8991738557815552
trial_000265,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00230,genuine,True,True,1,genuine,0.8913202881813049
trial_000266,M_41,CMPL_M_41_14MAB_00025,M_29,CMPL_M_29_12ALX_00009,impostor,False,True,0,impostor,0.888916552066803
trial_000267,M_41,CMPL_M_41_14MAB_00025,M_02,CMPL_M_02_04ANG_00414,impostor,False,True,0,impostor,0.9376122951507568
trial_000268,M_50,CMPL_M_50_14MAB_00026,M_35,CMPL_M_35_05MAB_00039,impostor,False,True,0,impostor,0.9046742916107178
trial_000269,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00018,genuine,True,True,1,genuine,0.956671953201294
trial_000270,M_27,CMPL_M_27_05MAB_00052,M_27,CMPL_M_27_15ALX_00118,genuine,True,True,1,genuine,0.9073836803436279
trial_000271,M_33,CMPL_M_33_09ANG_00068,M_17,CMPL_M_17_10MAB_00125,impostor,False,True,0,impostor,0.8034836053848267
trial_000272,F_05,CMPL_F_05_01CAR_00021,F_01,CMPL_F_01_13ALX_00762,impostor,False,True,0,impostor,0.911467432975769
trial_000273,M_38,CMPL_M_38_05ANG_00009,M_02,CMPL_M_02_04ANG_00551,impostor,False,True,0,impostor,0.8616839051246643
trial_000274,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00006,genuine,True,True,1,genuine,0.9545553922653198
trial_000275,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00212,genuine,True,True,1,genuine,0.9472272396087646
trial_000276,M_19,CMPL_M_19_11ALX_00110,M_13,CMPL_M_13_12MAB_00165,impostor,False,True,0,impostor,0.8168560266494751
trial_000277,M_44,CMPL_M_44_14MAB_00035,M_24,CMPL_M_24_10MAB_00097,impostor,False,True,0,impostor,0.8762253522872925
trial_000278,M_19,CMPL_M_19_11ALX_00110,M_08,CMPL_M_08_14ANG_00305,impostor,False,True,0,impostor,0.904829740524292
trial_000279,M_21,CMPL_M_21_11MAB_00178,M_10,CMPL_M_10_09ANG_00339,impostor,False,True,0,impostor,0.903912365436554
trial_000280,M_18,CMPL_M_18_05ALX_00058,M_18,CMPL_M_18_05ALX_00148,genuine,True,True,1,genuine,0.9433904886245728
trial_000281,F_17,CMPL_F_17_08CAR_00071,F_01,CMPL_F_01_09ANG_00481,impostor,False,True,0,impostor,0.8782335519790649
trial_000282,M_37,CMPL_M_37_14MAB_00049,M_27,CMPL_M_27_15ALX_00114,impostor,False,True,0,impostor,0.9265052080154419
trial_000283,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00134,genuine,True,True,1,genuine,0.9393718242645264
trial_000284,F_04,CMPL_F_04_12ANG_00215,F_30,CMPL_F_30_04CAR_00008,impostor,False,True,0,impostor,0.8873207569122314
trial_000285,M_20,CMPL_M_20_08ALX_00016,M_20,CMPL_M_20_08ALX_00169,genuine,True,True,1,genuine,0.9294415712356567
trial_000286,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00084,genuine,True,True,1,genuine,0.9557521343231201
trial_000287,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_10ANG_00728,genuine,True,True,1,genuine,0.8905107975006104
trial_000288,M_10,CMPL_M_10_09ANG_00243,M_09,CMPL_M_09_08MAB_00252,impostor,False,True,0,impostor,0.8857419490814209
trial_000289,M_11,CMPL_M_11_07ANG_00036,M_11,CMPL_M_11_07ANG_00222,genuine,True,True,1,genuine,0.9550046324729919
trial_000290,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00015,genuine,True,True,1,genuine,0.9366492033004761
trial_000291,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_07ALX_00135,genuine,True,True,1,genuine,0.9383201003074646
trial_000292,M_06,CMPL_M_06_11ANG_00272,M_01,CMPL_M_01_03ANG_00263,impostor,False,True,0,impostor,0.8919798731803894
trial_000293,M_47,CMPL_M_47_03ALX_00029,M_05,CMPL_M_05_05ANG_00394,impostor,False,True,0,impostor,0.9251684546470642
trial_000294,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00533,genuine,True,True,1,genuine,0.9273990392684937
trial_000295,M_12,CMPL_M_12_08ANG_00113,M_12,CMPL_M_12_10ALX_00275,genuine,True,True,1,genuine,0.9487519860267639
trial_000296,M_49,CMPL_M_49_07ALX_00007,M_17,CMPL_M_17_10MAB_00205,impostor,False,True,0,impostor,0.8690828084945679
trial_000297,F_19,CMPL_F_19_08CAR_00045,F_30,CMPL_F_30_04CAR_00012,impostor,False,True,0,impostor,0.9141348600387573
trial_000298,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_07MAB_00489,genuine,True,True,1,genuine,0.9200350642204285
trial_000299,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09MAB_00444,genuine,True,True,1,genuine,0.9227352142333984
trial_000300,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00582,genuine,True,True,1,genuine,0.9628970623016357
trial_000301,F_06,CMPL_F_06_13MAB_00049,F_05,CMPL_F_05_01CAR_00020,impostor,False,True,0,impostor,0.908562183380127
trial_000302,M_14,CMPL_M_14_06ANG_00222,M_37,CMPL_M_37_14MAB_00037,impostor,False,True,0,impostor,0.9204863905906677
trial_000303,M_41,CMPL_M_41_14MAB_00025,M_36,CMPL_M_36_04MAB_00039,impostor,False,True,0,impostor,0.9243760108947754
trial_000304,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01632,genuine,True,True,1,genuine,0.9102228879928589
trial_000305,F_09,CMPL_F_09_06ANG_00100,F_09,CMPL_F_09_06ANG_00105,genuine,True,True,1,genuine,0.9546085596084595
trial_000306,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01MAB_00346,genuine,True,True,1,genuine,0.9235019683837891
trial_000307,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01676,genuine,True,True,1,genuine,0.8981848955154419
trial_000308,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00010,genuine,True,True,1,genuine,0.882703959941864
trial_000309,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_15ALX_00123,genuine,True,True,1,genuine,0.9770593643188477
trial_000310,F_07,CMPL_F_07_04ALX_00020,F_07,CMPL_F_07_10MAB_00123,genuine,True,True,1,genuine,0.9344476461410522
trial_000311,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00039,genuine,True,True,1,genuine,0.8881174921989441
trial_000312,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00370,genuine,True,True,1,genuine,0.9400190114974976
trial_000313,F_34,CMPL_F_34_12ALX_00013,F_34,CMPL_F_34_12ALX_00008,genuine,True,True,1,genuine,0.9444568157196045
trial_000314,M_34,CMPL_M_34_09ALX_00048,M_23,CMPL_M_23_01ALX_00053,impostor,False,True,0,impostor,0.8990963101387024
trial_000315,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_10MAB_00207,genuine,True,True,1,genuine,0.9284420013427734
trial_000316,M_25,CMPL_M_25_06ANG_00125,M_11,CMPL_M_11_07ANG_00161,impostor,False,True,0,impostor,0.912652850151062
trial_000317,M_08,CMPL_M_08_14ANG_00112,M_09,CMPL_M_09_02ALX_00019,impostor,False,True,0,impostor,0.8991320133209229
trial_000318,M_29,CMPL_M_29_12ALX_00011,M_09,CMPL_M_09_02ANG_00028,impostor,False,True,0,impostor,0.847507119178772
trial_000319,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_10MAB_00158,genuine,True,True,1,genuine,0.9344583749771118
trial_000320,M_50,CMPL_M_50_14MAB_00026,M_12,CMPL_M_12_08ANG_00063,impostor,False,True,0,impostor,0.89306640625
trial_000321,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_09ANG_00301,genuine,True,True,1,genuine,0.9478534460067749
trial_000322,F_17,CMPL_F_17_08CAR_00071,F_17,CMPL_F_17_08CAR_00052,genuine,True,True,1,genuine,0.9792455434799194
trial_000323,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00454,genuine,True,True,1,genuine,0.9190945625305176
trial_000324,F_24,CMPL_F_24_03CAR_00034,F_02,CMPL_F_02_02MAB_00006,impostor,False,True,0,impostor,0.9343346357345581
trial_000325,F_30,CMPL_F_30_04CAR_00018,F_04,CMPL_F_04_12ANG_00046,impostor,False,True,0,impostor,0.865941047668457
trial_000326,M_27,CMPL_M_27_05MAB_00052,M_27,CMPL_M_27_05MAB_00006,genuine,True,True,1,genuine,0.9752511978149414
trial_000327,M_15,CMPL_M_15_08ANG_00211,M_33,CMPL_M_33_09ANG_00037,impostor,False,True,0,impostor,0.8887896537780762
trial_000328,M_19,CMPL_M_19_11ALX_00110,M_07,CMPL_M_07_01MAB_00327,impostor,False,True,0,impostor,0.9291598796844482
trial_000329,M_18,CMPL_M_18_05ALX_00058,M_18,CMPL_M_18_05ALX_00088,genuine,True,True,1,genuine,0.9528083205223083
trial_000330,M_21,CMPL_M_21_11MAB_00178,M_22,CMPL_M_22_15ALX_00119,impostor,False,True,0,impostor,0.8656182289123535
trial_000331,M_18,CMPL_M_18_05ALX_00058,M_16,CMPL_M_16_04MAB_00204,impostor,False,True,0,impostor,0.9327353835105896
trial_000332,M_03,CMPL_M_03_08MAB_00709,M_02,CMPL_M_02_04ANG_00282,impostor,False,True,0,impostor,0.8694245219230652
trial_000333,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_09ANG_00454,genuine,True,True,1,genuine,0.9245076775550842
trial_000334,M_24,CMPL_M_24_07ANG_00018,M_06,CMPL_M_06_11ANG_00468,impostor,False,True,0,impostor,0.8727350234985352
trial_000335,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00035,genuine,True,True,1,genuine,0.9224885702133179
trial_000336,M_45,CMPL_M_45_13MAB_00024,M_13,CMPL_M_13_12MAB_00074,impostor,False,True,0,impostor,0.9343282580375671
trial_000337,M_24,CMPL_M_24_07ANG_00018,M_34,CMPL_M_34_09ALX_00075,impostor,False,True,0,impostor,0.8898919820785522
trial_000338,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00437,genuine,True,True,1,genuine,0.9304780960083008
trial_000339,F_29,CMPL_F_29_06CAR_00012,F_01,CMPL_F_01_03MAB_00058,impostor,False,True,0,impostor,0.9166839122772217
trial_000340,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00185,genuine,True,True,1,genuine,0.9678891897201538
trial_000341,M_25,CMPL_M_25_06ANG_00125,M_22,CMPL_M_22_05MAB_00008,impostor,False,True,0,impostor,0.9051049947738647
trial_000342,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_07ALX_00137,genuine,True,True,1,genuine,0.9255754947662354
trial_000343,M_21,CMPL_M_21_11MAB_00178,M_03,CMPL_M_03_01ANG_00114,impostor,False,True,0,impostor,0.8408324718475342
trial_000344,M_22,CMPL_M_22_15ALX_00121,M_06,CMPL_M_06_11ANG_00177,impostor,False,True,0,impostor,0.9109680652618408
trial_000345,M_42,CMPL_M_42_06ALX_00060,M_42,CMPL_M_42_06ALX_00007,genuine,True,True,1,genuine,0.9243232011795044
trial_000346,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00233,genuine,True,True,1,genuine,0.96599280834198
trial_000347,F_21,CMPL_F_21_13ANG_00011,F_01,CMPL_F_01_12ALX_00550,impostor,False,True,0,impostor,0.8757159113883972
trial_000348,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_05MAB_00055,genuine,True,True,1,genuine,0.9671120643615723
trial_000349,F_24,CMPL_F_24_03CAR_00034,F_24,CMPL_F_24_03CAR_00012,genuine,True,True,1,genuine,0.9744566679000854
trial_000350,F_30,CMPL_F_30_04CAR_00018,F_30,CMPL_F_30_04CAR_00007,genuine,True,True,1,genuine,0.9721294641494751
trial_000351,M_31,CMPL_M_31_11MAB_00120,M_25,CMPL_M_25_06ANG_00052,impostor,False,True,0,impostor,0.8213682174682617
trial_000352,F_31,CMPL_F_31_04CAR_00007,F_31,CMPL_F_31_04CAR_00025,genuine,True,True,1,genuine,0.9460897445678711
trial_000353,M_43,CMPL_M_43_14MAB_00025,M_43,CMPL_M_43_14MAB_00009,genuine,True,True,1,genuine,0.9440367817878723
trial_000354,M_04,CMPL_M_04_02ANG_00433,M_01,CMPL_M_01_04ANG_00679,impostor,False,True,0,impostor,0.9178749322891235
trial_000355,F_10,CMPL_F_10_13ALX_00070,F_10,CMPL_F_10_13ALX_00019,genuine,True,True,1,genuine,0.9614124298095703
trial_000356,M_11,CMPL_M_11_07ANG_00036,M_35,CMPL_M_35_05MAB_00022,impostor,False,True,0,impostor,0.9097703695297241
trial_000357,F_17,CMPL_F_17_08CAR_00071,F_17,CMPL_F_17_08CAR_00074,genuine,True,True,1,genuine,0.9789730906486511
trial_000358,M_34,CMPL_M_34_09ALX_00048,M_34,CMPL_M_34_09ALX_00002,genuine,True,True,1,genuine,0.9445827007293701
trial_000359,M_34,CMPL_M_34_09ALX_00048,M_04,CMPL_M_04_02ANG_00451,impostor,False,True,0,impostor,0.8885273933410645
trial_000360,F_10,CMPL_F_10_13ALX_00070,F_01,CMPL_F_01_12MAB_00665,impostor,False,True,0,impostor,0.8779666423797607
trial_000361,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00070,genuine,True,True,1,genuine,0.9175516963005066
trial_000362,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00298,genuine,True,True,1,genuine,0.9384388327598572
trial_000363,F_07,CMPL_F_07_04ALX_00020,F_07,CMPL_F_07_10MAB_00115,genuine,True,True,1,genuine,0.9532033205032349
trial_000364,M_26,CMPL_M_26_03ALX_00015,M_05,CMPL_M_05_05ANG_00535,impostor,False,True,0,impostor,0.8895578980445862
trial_000365,F_10,CMPL_F_10_13ALX_00070,F_06,CMPL_F_06_13MAB_00065,impostor,False,True,0,impostor,0.8924123048782349
trial_000366,M_42,CMPL_M_42_06ALX_00060,M_42,CMPL_M_42_06ALX_00020,genuine,True,True,1,genuine,0.9331874847412109
trial_000367,M_39,CMPL_M_39_06MAB_00047,M_43,CMPL_M_43_14MAB_00021,impostor,False,True,0,impostor,0.9556126594543457
trial_000368,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_07MAB_00421,genuine,True,True,1,genuine,0.9347795844078064
trial_000369,M_33,CMPL_M_33_09ANG_00068,M_33,CMPL_M_33_09ANG_00028,genuine,True,True,1,genuine,0.9443539977073669
trial_000370,F_29,CMPL_F_29_06CAR_00012,F_02,CMPL_F_02_02MAB_00335,impostor,False,True,0,impostor,0.9069423079490662
trial_000371,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00101,genuine,True,True,1,genuine,0.968707799911499
trial_000372,M_18,CMPL_M_18_05ALX_00058,M_10,CMPL_M_10_09ANG_00255,impostor,False,True,0,impostor,0.8832008838653564
trial_000373,M_23,CMPL_M_23_01ALX_00103,M_17,CMPL_M_17_07ANG_00040,impostor,False,True,0,impostor,0.867301881313324
trial_000374,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00125,genuine,True,True,1,genuine,0.9235556125640869
trial_000375,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00220,genuine,True,True,1,genuine,0.915822446346283
trial_000376,M_34,CMPL_M_34_09ALX_00048,M_04,CMPL_M_04_02ALX_00142,impostor,False,True,0,impostor,0.9368125796318054
trial_000377,M_49,CMPL_M_49_07ALX_00007,M_30,CMPL_M_30_10ALX_00110,impostor,False,True,0,impostor,0.8971567153930664
trial_000378,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00011,genuine,True,True,1,genuine,0.9350038766860962
trial_000379,F_06,CMPL_F_06_13MAB_00049,F_06,CMPL_F_06_13MAB_00058,genuine,True,True,1,genuine,0.9702608585357666
trial_000380,M_50,CMPL_M_50_14MAB_00026,M_16,CMPL_M_16_04MAB_00211,impostor,False,True,0,impostor,0.9264613389968872
trial_000381,M_44,CMPL_M_44_14MAB_00035,M_44,CMPL_M_44_14MAB_00011,genuine,True,True,1,genuine,0.9637652635574341
trial_000382,F_14,CMPL_F_14_06MAB_00078,F_01,CMPL_F_01_03MAB_00034,impostor,False,True,0,impostor,0.9311743974685669
trial_000383,F_11,CMPL_F_11_06ANG_00030,F_01,CMPL_F_01_12ANG_00641,impostor,False,True,0,impostor,0.9343549013137817
trial_000384,M_47,CMPL_M_47_03ALX_00029,M_01,CMPL_M_01_10ANG_01078,impostor,False,True,0,impostor,0.7878495454788208
trial_000385,M_52,CMPL_M_52_13ALX_00005,M_01,CMPL_M_01_13ANG_01498,impostor,False,True,0,impostor,0.930412769317627
trial_000386,F_21,CMPL_F_21_13ANG_00011,F_02,CMPL_F_02_02MAB_00250,impostor,False,True,0,impostor,0.9090360403060913
trial_000387,M_15,CMPL_M_15_08ANG_00211,M_36,CMPL_M_36_04MAB_00086,impostor,False,True,0,impostor,0.8676472902297974
trial_000388,M_27,CMPL_M_27_05MAB_00052,M_30,CMPL_M_30_08ANG_00022,impostor,False,True,0,impostor,0.9483580589294434
