trial_id,enrollment_speaker_id,enrollment_audio_id,test_speaker_id,test_audio_id,trial_type,same_speaker,same_gender,label,trial_class,ecapa_cosine_score
trial_000195,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00516,genuine,True,True,1,genuine,0.5799401998519897
trial_000196,M_18,CMPL_M_18_05ALX_00058,M_14,CMPL_M_14_06ANG_00130,impostor,False,True,0,impostor,0.22614096105098724
trial_000197,M_28,CMPL_M_28_12ANG_00055,M_28,CMPL_M_28_12ANG_00031,genuine,True,True,1,genuine,0.7089838981628418
trial_000198,M_38,CMPL_M_38_05ANG_00009,M_38,CMPL_M_38_05ANG_00036,genuine,True,True,1,genuine,0.43035459518432617
trial_000199,M_33,CMPL_M_33_09ANG_00068,M_01,CMPL_M_01_03ANG_00380,impostor,False,True,0,impostor,0.28326961398124695
trial_000200,M_21,CMPL_M_21_11MAB_00178,M_10,CMPL_M_10_09ANG_00083,impostor,False,True,0,impostor,0.1691219061613083
trial_000201,F_05,CMPL_F_05_01CAR_00021,F_01,CMPL_F_01_08ANG_00251,impostor,False,True,0,impostor,0.2564418315887451
trial_000202,F_25,CMPL_F_25_03ANG_00011,F_12,CMPL_F_12_06CAR_00053,impostor,False,True,0,impostor,0.13876637816429138
trial_000203,F_27,CMPL_F_27_03ANG_00024,F_05,CMPL_F_05_01CAR_00121,impostor,False,True,0,impostor,0.1220107227563858
trial_000204,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01MAB_00356,genuine,True,True,1,genuine,0.6807448863983154
trial_000205,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_07ANG_00043,genuine,True,True,1,genuine,0.6381255984306335
trial_000206,M_09,CMPL_M_09_09ALX_00358,M_31,CMPL_M_31_11MAB_00080,impostor,False,True,0,impostor,0.16983607411384583
trial_000207,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00696,genuine,True,True,1,genuine,0.3649023473262787
trial_000208,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ALX_00093,genuine,True,True,1,genuine,0.49520888924598694
trial_000209,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_11MAB_00512,genuine,True,True,1,genuine,0.5915905237197876
trial_000210,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00277,genuine,True,True,1,genuine,0.6666285991668701
trial_000211,F_25,CMPL_F_25_03ANG_00011,F_25,CMPL_F_25_03ANG_00015,genuine,True,True,1,genuine,0.7391801476478577
trial_000212,M_48,CMPL_M_48_05ANG_00003,M_15,CMPL_M_15_08ANG_00220,impostor,False,True,0,impostor,0.16786816716194153
trial_000213,M_35,CMPL_M_35_15ALX_00068,M_23,CMPL_M_23_01ALX_00163,impostor,False,True,0,impostor,0.15553295612335205
trial_000214,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00454,genuine,True,True,1,genuine,0.6364443898200989
trial_000215,M_18,CMPL_M_18_05ALX_00058,M_01,CMPL_M_01_04ANG_00770,impostor,False,True,0,impostor,0.20010800659656525
trial_000216,M_53,CMPL_M_53_05MAB_00004,M_24,CMPL_M_24_07ANG_00036,impostor,False,True,0,impostor,0.19665180146694183
trial_000217,F_11,CMPL_F_11_06ANG_00030,F_10,CMPL_F_10_13ALX_00102,impostor,False,True,0,impostor,0.19622144103050232
trial_000218,M_32,CMPL_M_32_03MAB_00021,M_46,CMPL_M_46_04MAB_00047,impostor,False,True,0,impostor,0.2182464599609375
trial_000219,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09ALX_00356,genuine,True,True,1,genuine,0.4586407542228699
trial_000220,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_05MAB_00013,genuine,True,True,1,genuine,0.6389030814170837
trial_000221,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00306,genuine,True,True,1,genuine,0.7224589586257935
trial_000222,M_29,CMPL_M_29_12ALX_00011,M_21,CMPL_M_21_11MAB_00028,impostor,False,True,0,impostor,0.2218242585659027
trial_000223,M_23,CMPL_M_23_01ALX_00103,M_01,CMPL_M_01_13ANG_01260,impostor,False,True,0,impostor,0.05251934379339218
trial_000224,M_28,CMPL_M_28_12ANG_00055,M_04,CMPL_M_04_02ANG_00402,impostor,False,True,0,impostor,0.1573406159877777
trial_000225,M_16,CMPL_M_16_03ALX_00105,M_16,CMPL_M_16_03ALX_00022,genuine,True,True,1,genuine,0.6054674386978149
trial_000226,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_10ANG_01222,genuine,True,True,1,genuine,0.35731834173202515
trial_000227,M_11,CMPL_M_11_07ANG_00036,M_11,CMPL_M_11_07ANG_00129,genuine,True,True,1,genuine,0.5053113102912903
trial_000228,M_20,CMPL_M_20_08ALX_00016,M_20,CMPL_M_20_08ALX_00014,genuine,True,True,1,genuine,0.5683238506317139
trial_000229,M_20,CMPL_M_20_08ALX_00016,M_20,CMPL_M_20_08ALX_00061,genuine,True,True,1,genuine,0.49023064970970154
trial_000230,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_13ANG_00962,genuine,True,True,1,genuine,0.4945557713508606
trial_000231,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12ANG_00605,genuine,True,True,1,genuine,0.5304211378097534
trial_000232,M_23,CMPL_M_23_01ALX_00103,M_23,CMPL_M_23_01ALX_00146,genuine,True,True,1,genuine,0.6921505928039551
trial_000233,F_11,CMPL_F_11_06ANG_00030,F_16,CMPL_F_16_03MAB_00029,impostor,False,True,0,impostor,0.14396588504314423
trial_000234,M_29,CMPL_M_29_12ALX_00011,M_02,CMPL_M_02_04ANG_00335,impostor,False,True,0,impostor,0.2506176233291626
trial_000235,M_48,CMPL_M_48_05ANG_00003,M_48,CMPL_M_48_07ALX_00018,genuine,True,True,1,genuine,0.443098247051239
trial_000236,M_35,CMPL_M_35_15ALX_00068,M_21,CMPL_M_21_11MAB_00070,impostor,False,True,0,impostor,0.16351324319839478
trial_000237,M_29,CMPL_M_29_12ALX_00011,M_08,CMPL_M_08_14ANG_00190,impostor,False,True,0,impostor,0.08592531085014343
trial_000238,M_41,CMPL_M_41_14MAB_00025,M_01,CMPL_M_01_04ANG_00782,impostor,False,True,0,impostor,0.09095451235771179
trial_000239,M_23,CMPL_M_23_01ALX_00103,M_23,CMPL_M_23_01ALX_00094,genuine,True,True,1,genuine,0.7300344109535217
trial_000240,M_45,CMPL_M_45_13MAB_00024,M_10,CMPL_M_10_09ANG_00254,impostor,False,True,0,impostor,0.37591150403022766
trial_000241,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00309,genuine,True,True,1,genuine,0.6280745267868042
trial_000242,M_04,CMPL_M_04_02ANG_00433,M_28,CMPL_M_28_12ANG_00006,impostor,False,True,0,impostor,0.17727160453796387
trial_000243,M_43,CMPL_M_43_14MAB_00025,M_43,CMPL_M_43_14MAB_00026,genuine,True,True,1,genuine,0.6081926822662354
trial_000244,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01382,genuine,True,True,1,genuine,0.5229777097702026
trial_000245,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00713,genuine,True,True,1,genuine,0.9023357033729553
trial_000246,M_12,CMPL_M_12_08ANG_00113,M_34,CMPL_M_34_09ALX_00026,impostor,False,True,0,impostor,0.285771906375885
trial_000247,F_12,CMPL_F_12_06CAR_00056,F_12,CMPL_F_12_04CAR_00014,genuine,True,True,1,genuine,0.6409984827041626
trial_000248,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_13MAB_00874,genuine,True,True,1,genuine,0.6606506705284119
trial_000249,F_11,CMPL_F_11_06ANG_00030,F_01,CMPL_F_01_06MAB_00164,impostor,False,True,0,impostor,0.0991896390914917
trial_000250,M_14,CMPL_M_14_06ANG_00222,M_22,CMPL_M_22_15ALX_00120,impostor,False,True,0,impostor,0.12011537700891495
trial_000251,F_13,CMPL_F_13_11ANG_00086,F_13,CMPL_F_13_11ANG_00042,genuine,True,True,1,genuine,0.45178014039993286
trial_000252,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_06ALX_00912,genuine,True,True,1,genuine,0.4810693860054016
trial_000253,F_06,CMPL_F_06_13MAB_00049,F_16,CMPL_F_16_03MAB_00046,impostor,False,True,0,impostor,0.3080773949623108
trial_000254,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_02ANG_00184,genuine,True,True,1,genuine,0.4838373363018036
trial_000255,M_17,CMPL_M_17_07ANG_00057,M_15,CMPL_M_15_08ANG_00182,impostor,False,True,0,impostor,0.19747011363506317
trial_000256,M_44,CMPL_M_44_14MAB_00035,M_48,CMPL_M_48_07ALX_00034,impostor,False,True,0,impostor,0.03471902012825012
trial_000257,F_21,CMPL_F_21_13ANG_00011,F_02,CMPL_F_02_02MAB_00152,impostor,False,True,0,impostor,0.13709691166877747
trial_000258,M_13,CMPL_M_13_12MAB_00080,M_03,CMPL_M_03_01ANG_00066,impostor,False,True,0,impostor,0.2171926200389862
trial_000259,M_40,CMPL_M_40_08ANG_00008,M_19,CMPL_M_19_11ALX_00138,impostor,False,True,0,impostor,-0.05235107243061066
trial_000260,M_31,CMPL_M_31_11MAB_00120,M_31,CMPL_M_31_11MAB_00003,genuine,True,True,1,genuine,0.6625217795372009
trial_000261,F_15,CMPL_F_15_06ANG_00085,F_15,CMPL_F_15_06ANG_00086,genuine,True,True,1,genuine,0.38029876351356506
trial_000262,F_04,CMPL_F_04_12ANG_00215,F_04,CMPL_F_04_12ANG_00251,genuine,True,True,1,genuine,0.5553662776947021
trial_000263,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00014,genuine,True,True,1,genuine,0.6384645104408264
trial_000264,F_34,CMPL_F_34_12ALX_00013,F_19,CMPL_F_19_08CAR_00015,impostor,False,True,0,impostor,0.11177555471658707
trial_000265,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00230,genuine,True,True,1,genuine,0.46796298027038574
trial_000266,M_41,CMPL_M_41_14MAB_00025,M_29,CMPL_M_29_12ALX_00009,impostor,False,True,0,impostor,0.19371768832206726
trial_000267,M_41,CMPL_M_41_14MAB_00025,M_02,CMPL_M_02_04ANG_00414,impostor,False,True,0,impostor,0.26119107007980347
trial_000268,M_50,CMPL_M_50_14MAB_00026,M_35,CMPL_M_35_05MAB_00039,impostor,False,True,0,impostor,0.1137794703245163
trial_000269,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00018,genuine,True,True,1,genuine,0.7552351951599121
trial_000270,M_27,CMPL_M_27_05MAB_00052,M_27,CMPL_M_27_15ALX_00118,genuine,True,True,1,genuine,0.5149004459381104
trial_000271,M_33,CMPL_M_33_09ANG_00068,M_17,CMPL_M_17_10MAB_00125,impostor,False,True,0,impostor,0.03945018723607063
trial_000272,F_05,CMPL_F_05_01CAR_00021,F_01,CMPL_F_01_13ALX_00762,impostor,False,True,0,impostor,0.25452351570129395
trial_000273,M_38,CMPL_M_38_05ANG_00009,M_02,CMPL_M_02_04ANG_00551,impostor,False,True,0,impostor,-0.01575486920773983
trial_000274,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00006,genuine,True,True,1,genuine,0.8001062870025635
trial_000275,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00212,genuine,True,True,1,genuine,0.6627565622329712
trial_000276,M_19,CMPL_M_19_11ALX_00110,M_13,CMPL_M_13_12MAB_00165,impostor,False,True,0,impostor,0.105495885014534
trial_000277,M_44,CMPL_M_44_14MAB_00035,M_24,CMPL_M_24_10MAB_00097,impostor,False,True,0,impostor,0.12555527687072754
trial_000278,M_19,CMPL_M_19_11ALX_00110,M_08,CMPL_M_08_14ANG_00305,impostor,False,True,0,impostor,0.07037985324859619
trial_000279,M_21,CMPL_M_21_11MAB_00178,M_10,CMPL_M_10_09ANG_00339,impostor,False,True,0,impostor,0.12809990346431732
trial_000280,M_18,CMPL_M_18_05ALX_00058,M_18,CMPL_M_18_05ALX_00148,genuine,True,True,1,genuine,0.5003939867019653
trial_000281,F_17,CMPL_F_17_08CAR_00071,F_01,CMPL_F_01_09ANG_00481,impostor,False,True,0,impostor,0.1924828588962555
trial_000282,M_37,CMPL_M_37_14MAB_00049,M_27,CMPL_M_27_15ALX_00114,impostor,False,True,0,impostor,0.12654058635234833
trial_000283,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00134,genuine,True,True,1,genuine,0.5661811828613281
trial_000284,F_04,CMPL_F_04_12ANG_00215,F_30,CMPL_F_30_04CAR_00008,impostor,False,True,0,impostor,0.24952751398086548
trial_000285,M_20,CMPL_M_20_08ALX_00016,M_20,CMPL_M_20_08ALX_00169,genuine,True,True,1,genuine,0.5577517747879028
trial_000286,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00084,genuine,True,True,1,genuine,0.4848463833332062
trial_000287,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_10ANG_00728,genuine,True,True,1,genuine,0.43159300088882446
trial_000288,M_10,CMPL_M_10_09ANG_00243,M_09,CMPL_M_09_08MAB_00252,impostor,False,True,0,impostor,-0.0640730932354927
trial_000289,M_11,CMPL_M_11_07ANG_00036,M_11,CMPL_M_11_07ANG_00222,genuine,True,True,1,genuine,0.44944247603416443
trial_000290,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00015,genuine,True,True,1,genuine,0.4496053457260132
trial_000291,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_07ALX_00135,genuine,True,True,1,genuine,0.41455692052841187
trial_000292,M_06,CMPL_M_06_11ANG_00272,M_01,CMPL_M_01_03ANG_00263,impostor,False,True,0,impostor,0.10739575326442719
trial_000293,M_47,CMPL_M_47_03ALX_00029,M_05,CMPL_M_05_05ANG_00394,impostor,False,True,0,impostor,0.17907220125198364
trial_000294,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00533,genuine,True,True,1,genuine,0.6007208824157715
trial_000295,M_12,CMPL_M_12_08ANG_00113,M_12,CMPL_M_12_10ALX_00275,genuine,True,True,1,genuine,0.4866498112678528
trial_000296,M_49,CMPL_M_49_07ALX_00007,M_17,CMPL_M_17_10MAB_00205,impostor,False,True,0,impostor,0.13419778645038605
trial_000297,F_19,CMPL_F_19_08CAR_00045,F_30,CMPL_F_30_04CAR_00012,impostor,False,True,0,impostor,0.3702123761177063
trial_000298,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_07MAB_00489,genuine,True,True,1,genuine,0.5935466289520264
trial_000299,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09MAB_00444,genuine,True,True,1,genuine,0.15746097266674042
trial_000300,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00582,genuine,True,True,1,genuine,0.6403414011001587
trial_000301,F_06,CMPL_F_06_13MAB_00049,F_05,CMPL_F_05_01CAR_00020,impostor,False,True,0,impostor,0.3463090658187866
trial_000302,M_14,CMPL_M_14_06ANG_00222,M_37,CMPL_M_37_14MAB_00037,impostor,False,True,0,impostor,0.10400722920894623
trial_000303,M_41,CMPL_M_41_14MAB_00025,M_36,CMPL_M_36_04MAB_00039,impostor,False,True,0,impostor,0.11817169189453125
trial_000304,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01632,genuine,True,True,1,genuine,0.3342130482196808
trial_000305,F_09,CMPL_F_09_06ANG_00100,F_09,CMPL_F_09_06ANG_00105,genuine,True,True,1,genuine,0.510721743106842
trial_000306,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01MAB_00346,genuine,True,True,1,genuine,0.7281794548034668
trial_000307,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01676,genuine,True,True,1,genuine,0.2338811457157135
trial_000308,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00010,genuine,True,True,1,genuine,0.35294967889785767
trial_000309,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_15ALX_00123,genuine,True,True,1,genuine,0.7198222875595093
trial_000310,F_07,CMPL_F_07_04ALX_00020,F_07,CMPL_F_07_10MAB_00123,genuine,True,True,1,genuine,0.555122435092926
trial_000311,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00039,genuine,True,True,1,genuine,0.5515962243080139
trial_000312,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00370,genuine,True,True,1,genuine,0.5280239582061768
trial_000313,F_34,CMPL_F_34_12ALX_00013,F_34,CMPL_F_34_12ALX_00008,genuine,True,True,1,genuine,0.503695547580719
trial_000314,M_34,CMPL_M_34_09ALX_00048,M_23,CMPL_M_23_01ALX_00053,impostor,False,True,0,impostor,0.24169012904167175
trial_000315,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_10MAB_00207,genuine,True,True,1,genuine,0.5570470690727234
trial_000316,M_25,CMPL_M_25_06ANG_00125,M_11,CMPL_M_11_07ANG_00161,impostor,False,True,0,impostor,0.3030117452144623
trial_000317,M_08,CMPL_M_08_14ANG_00112,M_09,CMPL_M_09_02ALX_00019,impostor,False,True,0,impostor,0.236795112490654
trial_000318,M_29,CMPL_M_29_12ALX_00011,M_09,CMPL_M_09_02ANG_00028,impostor,False,True,0,impostor,0.011038130149245262
trial_000319,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_10MAB_00158,genuine,True,True,1,genuine,0.583038330078125
trial_000320,M_50,CMPL_M_50_14MAB_00026,M_12,CMPL_M_12_08ANG_00063,impostor,False,True,0,impostor,0.08717735856771469
trial_000321,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_09ANG_00301,genuine,True,True,1,genuine,0.5622836351394653
trial_000322,F_17,CMPL_F_17_08CAR_00071,F_17,CMPL_F_17_08CAR_00052,genuine,True,True,1,genuine,0.6012783050537109
trial_000323,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00454,genuine,True,True,1,genuine,0.4074578583240509
trial_000324,F_24,CMPL_F_24_03CAR_00034,F_02,CMPL_F_02_02MAB_00006,impostor,False,True,0,impostor,0.11772535741329193
trial_000325,F_30,CMPL_F_30_04CAR_00018,F_04,CMPL_F_04_12ANG_00046,impostor,False,True,0,impostor,0.14395804703235626
trial_000326,M_27,CMPL_M_27_05MAB_00052,M_27,CMPL_M_27_05MAB_00006,genuine,True,True,1,genuine,0.7295593023300171
trial_000327,M_15,CMPL_M_15_08ANG_00211,M_33,CMPL_M_33_09ANG_00037,impostor,False,True,0,impostor,0.17788109183311462
trial_000328,M_19,CMPL_M_19_11ALX_00110,M_07,CMPL_M_07_01MAB_00327,impostor,False,True,0,impostor,0.2625048756599426
trial_000329,M_18,CMPL_M_18_05ALX_00058,M_18,CMPL_M_18_05ALX_00088,genuine,True,True,1,genuine,0.5984002351760864
trial_000330,M_21,CMPL_M_21_11MAB_00178,M_22,CMPL_M_22_15ALX_00119,impostor,False,True,0,impostor,0.18346402049064636
trial_000331,M_18,CMPL_M_18_05ALX_00058,M_16,CMPL_M_16_04MAB_00204,impostor,False,True,0,impostor,0.29903608560562134
trial_000332,M_03,CMPL_M_03_08MAB_00709,M_02,CMPL_M_02_04ANG_00282,impostor,False,True,0,impostor,0.1198214441537857
trial_000333,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_09ANG_00454,genuine,True,True,1,genuine,0.42519161105155945
trial_000334,M_24,CMPL_M_24_07ANG_00018,M_06,CMPL_M_06_11ANG_00468,impostor,False,True,0,impostor,0.0419774204492569
trial_000335,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00035,genuine,True,True,1,genuine,0.37644803524017334
trial_000336,M_45,CMPL_M_45_13MAB_00024,M_13,CMPL_M_13_12MAB_00074,impostor,False,True,0,impostor,0.3032885491847992
trial_000337,M_24,CMPL_M_24_07ANG_00018,M_34,CMPL_M_34_09ALX_00075,impostor,False,True,0,impostor,0.10152429342269897
trial_000338,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00437,genuine,True,True,1,genuine,0.5392423868179321
trial_000339,F_29,CMPL_F_29_06CAR_00012,F_01,CMPL_F_01_03MAB_00058,impostor,False,True,0,impostor,0.20473866164684296
trial_000340,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00185,genuine,True,True,1,genuine,0.5707317590713501
trial_000341,M_25,CMPL_M_25_06ANG_00125,M_22,CMPL_M_22_05MAB_00008,impostor,False,True,0,impostor,0.3690912127494812
trial_000342,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_07ALX_00137,genuine,True,True,1,genuine,0.39249080419540405
trial_000343,M_21,CMPL_M_21_11MAB_00178,M_03,CMPL_M_03_01ANG_00114,impostor,False,True,0,impostor,0.19437824189662933
trial_000344,M_22,CMPL_M_22_15ALX_00121,M_06,CMPL_M_06_11ANG_00177,impostor,False,True,0,impostor,0.2886500358581543
trial_000345,M_42,CMPL_M_42_06ALX_00060,M_42,CMPL_M_42_06ALX_00007,genuine,True,True,1,genuine,0.5635258555412292
trial_000346,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00233,genuine,True,True,1,genuine,0.637852668762207
trial_000347,F_21,CMPL_F_21_13ANG_00011,F_01,CMPL_F_01_12ALX_00550,impostor,False,True,0,impostor,0.07317164540290833
trial_000348,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_05MAB_00055,genuine,True,True,1,genuine,0.6482747197151184
trial_000349,F_24,CMPL_F_24_03CAR_00034,F_24,CMPL_F_24_03CAR_00012,genuine,True,True,1,genuine,0.678494930267334
trial_000350,F_30,CMPL_F_30_04CAR_00018,F_30,CMPL_F_30_04CAR_00007,genuine,True,True,1,genuine,0.5993198752403259
trial_000351,M_31,CMPL_M_31_11MAB_00120,M_25,CMPL_M_25_06ANG_00052,impostor,False,True,0,impostor,0.0751541256904602
trial_000352,F_31,CMPL_F_31_04CAR_00007,F_31,CMPL_F_31_04CAR_00025,genuine,True,True,1,genuine,0.6254597902297974
trial_000353,M_43,CMPL_M_43_14MAB_00025,M_43,CMPL_M_43_14MAB_00009,genuine,True,True,1,genuine,0.6013878583908081
trial_000354,M_04,CMPL_M_04_02ANG_00433,M_01,CMPL_M_01_04ANG_00679,impostor,False,True,0,impostor,0.16105155646800995
trial_000355,F_10,CMPL_F_10_13ALX_00070,F_10,CMPL_F_10_13ALX_00019,genuine,True,True,1,genuine,0.617347002029419
trial_000356,M_11,CMPL_M_11_07ANG_00036,M_35,CMPL_M_35_05MAB_00022,impostor,False,True,0,impostor,0.21858340501785278
trial_000357,F_17,CMPL_F_17_08CAR_00071,F_17,CMPL_F_17_08CAR_00074,genuine,True,True,1,genuine,0.7061463594436646
trial_000358,M_34,CMPL_M_34_09ALX_00048,M_34,CMPL_M_34_09ALX_00002,genuine,True,True,1,genuine,0.4200543761253357
trial_000359,M_34,CMPL_M_34_09ALX_00048,M_04,CMPL_M_04_02ANG_00451,impostor,False,True,0,impostor,-0.012087680399417877
trial_000360,F_10,CMPL_F_10_13ALX_00070,F_01,CMPL_F_01_12MAB_00665,impostor,False,True,0,impostor,0.4349415600299835
trial_000361,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00070,genuine,True,True,1,genuine,0.42324933409690857
trial_000362,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00298,genuine,True,True,1,genuine,0.6029162406921387
trial_000363,F_07,CMPL_F_07_04ALX_00020,F_07,CMPL_F_07_10MAB_00115,genuine,True,True,1,genuine,0.6384575963020325
trial_000364,M_26,CMPL_M_26_03ALX_00015,M_05,CMPL_M_05_05ANG_00535,impostor,False,True,0,impostor,0.1314174234867096
trial_000365,F_10,CMPL_F_10_13ALX_00070,F_06,CMPL_F_06_13MAB_00065,impostor,False,True,0,impostor,0.3081960678100586
trial_000366,M_42,CMPL_M_42_06ALX_00060,M_42,CMPL_M_42_06ALX_00020,genuine,True,True,1,genuine,0.5005160570144653
trial_000367,M_39,CMPL_M_39_06MAB_00047,M_43,CMPL_M_43_14MAB_00021,impostor,False,True,0,impostor,0.08088543266057968
trial_000368,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_07MAB_00421,genuine,True,True,1,genuine,0.5964987874031067
trial_000369,M_33,CMPL_M_33_09ANG_00068,M_33,CMPL_M_33_09ANG_00028,genuine,True,True,1,genuine,0.5205551385879517
trial_000370,F_29,CMPL_F_29_06CAR_00012,F_02,CMPL_F_02_02MAB_00335,impostor,False,True,0,impostor,0.18494679033756256
trial_000371,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00101,genuine,True,True,1,genuine,0.6678668260574341
trial_000372,M_18,CMPL_M_18_05ALX_00058,M_10,CMPL_M_10_09ANG_00255,impostor,False,True,0,impostor,0.14105744659900665
trial_000373,M_23,CMPL_M_23_01ALX_00103,M_17,CMPL_M_17_07ANG_00040,impostor,False,True,0,impostor,-0.10511115193367004
trial_000374,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00125,genuine,True,True,1,genuine,0.6265217661857605
trial_000375,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00220,genuine,True,True,1,genuine,0.6144343614578247
trial_000376,M_34,CMPL_M_34_09ALX_00048,M_04,CMPL_M_04_02ALX_00142,impostor,False,True,0,impostor,0.15933172404766083
trial_000377,M_49,CMPL_M_49_07ALX_00007,M_30,CMPL_M_30_10ALX_00110,impostor,False,True,0,impostor,0.26430001854896545
trial_000378,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00011,genuine,True,True,1,genuine,0.3793884217739105
trial_000379,F_06,CMPL_F_06_13MAB_00049,F_06,CMPL_F_06_13MAB_00058,genuine,True,True,1,genuine,0.7384636998176575
trial_000380,M_50,CMPL_M_50_14MAB_00026,M_16,CMPL_M_16_04MAB_00211,impostor,False,True,0,impostor,0.2245507538318634
trial_000381,M_44,CMPL_M_44_14MAB_00035,M_44,CMPL_M_44_14MAB_00011,genuine,True,True,1,genuine,0.7508333325386047
trial_000382,F_14,CMPL_F_14_06MAB_00078,F_01,CMPL_F_01_03MAB_00034,impostor,False,True,0,impostor,0.1474582850933075
trial_000383,F_11,CMPL_F_11_06ANG_00030,F_01,CMPL_F_01_12ANG_00641,impostor,False,True,0,impostor,0.23652806878089905
trial_000384,M_47,CMPL_M_47_03ALX_00029,M_01,CMPL_M_01_10ANG_01078,impostor,False,True,0,impostor,0.08075429499149323
trial_000385,M_52,CMPL_M_52_13ALX_00005,M_01,CMPL_M_01_13ANG_01498,impostor,False,True,0,impostor,0.2547469139099121
trial_000386,F_21,CMPL_F_21_13ANG_00011,F_02,CMPL_F_02_02MAB_00250,impostor,False,True,0,impostor,0.06984545290470123
trial_000387,M_15,CMPL_M_15_08ANG_00211,M_36,CMPL_M_36_04MAB_00086,impostor,False,True,0,impostor,0.0864621177315712
