trial_id,enrollment_speaker_id,enrollment_audio_id,enrollment_audio_path,test_speaker_id,test_audio_id,test_audio_path,gender_enrollment,gender_test,trial_type,same_speaker,same_gender,label
trial_000135,M_07,CMPL_M_07_01MAB_00315,CMPL_M_07_01MAB_00315.flac,M_07,CMPL_M_07_01ANG_00091,CMPL_M_07_01ANG_00091.flac,male,male,genuine,True,True,1
trial_000136,M_05,CMPL_M_05_05ANG_00380,CMPL_M_05_05ANG_00380.flac,M_01,CMPL_M_01_14ALX_01623,CMPL_M_01_14ALX_01623.flac,male,male,impostor,False,True,0
trial_000137,M_29,CMPL_M_29_12ALX_00011,CMPL_M_29_12ALX_00011.flac,M_29,CMPL_M_29_12ALX_00012,CMPL_M_29_12ALX_00012.flac,male,male,genuine,True,True,1
trial_000138,M_02,CMPL_M_02_03ANG_00022,CMPL_M_02_03ANG_00022.flac,M_02,CMPL_M_02_04ANG_00487,CMPL_M_02_04ANG_00487.flac,male,male,genuine,True,True,1
trial_000139,F_11,CMPL_F_11_06ANG_00030,CMPL_F_11_06ANG_00030.flac,F_03,CMPL_F_03_09MAB_00080,CMPL_F_03_09MAB_00080.flac,female,female,impostor,False,True,0
trial_000140,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_13ANG_01510,CMPL_M_01_13ANG_01510.flac,male,male,genuine,True,True,1
trial_000141,F_26,CMPL_F_26_14MAB_00029,CMPL_F_26_14MAB_00029.flac,F_12,CMPL_F_12_06CAR_00064,CMPL_F_12_06CAR_00064.flac,female,female,impostor,False,True,0
trial_000142,M_31,CMPL_M_31_11MAB_00120,CMPL_M_31_11MAB_00120.flac,M_31,CMPL_M_31_11MAB_00010,CMPL_M_31_11MAB_00010.flac,male,male,genuine,True,True,1
trial_000143,M_07,CMPL_M_07_01MAB_00315,CMPL_M_07_01MAB_00315.flac,M_07,CMPL_M_07_01ANG_00151,CMPL_M_07_01ANG_00151.flac,male,male,genuine,True,True,1
trial_000144,M_09,CMPL_M_09_09ALX_00358,CMPL_M_09_09ALX_00358.flac,M_09,CMPL_M_09_02ANG_00192,CMPL_M_09_02ANG_00192.flac,male,male,genuine,True,True,1
trial_000145,M_32,CMPL_M_32_03MAB_00021,CMPL_M_32_03MAB_00021.flac,M_04,CMPL_M_04_02ANG_00593,CMPL_M_04_02ANG_00593.flac,male,male,impostor,False,True,0
trial_000146,M_41,CMPL_M_41_14MAB_00025,CMPL_M_41_14MAB_00025.flac,M_41,CMPL_M_41_14MAB_00024,CMPL_M_41_14MAB_00024.flac,male,male,genuine,True,True,1
trial_000147,M_18,CMPL_M_18_05ALX_00058,CMPL_M_18_05ALX_00058.flac,M_02,CMPL_M_02_13ANG_00884,CMPL_M_02_13ANG_00884.flac,male,male,impostor,False,True,0
trial_000148,F_06,CMPL_F_06_13MAB_00049,CMPL_F_06_13MAB_00049.flac,F_06,CMPL_F_06_13MAB_00017,CMPL_F_06_13MAB_00017.flac,female,female,genuine,True,True,1
trial_000149,M_16,CMPL_M_16_03ALX_00105,CMPL_M_16_03ALX_00105.flac,M_16,CMPL_M_16_03ALX_00145,CMPL_M_16_03ALX_00145.flac,male,male,genuine,True,True,1
trial_000150,M_34,CMPL_M_34_09ALX_00048,CMPL_M_34_09ALX_00048.flac,M_34,CMPL_M_34_09ALX_00092,CMPL_M_34_09ALX_00092.flac,male,male,genuine,True,True,1
trial_000151,F_03,CMPL_F_03_09MAB_00142,CMPL_F_03_09MAB_00142.flac,F_03,CMPL_F_03_09MAB_00039,CMPL_F_03_09MAB_00039.flac,female,female,genuine,True,True,1
trial_000152,M_07,CMPL_M_07_01MAB_00315,CMPL_M_07_01MAB_00315.flac,M_07,CMPL_M_07_07MAB_00368,CMPL_M_07_07MAB_00368.flac,male,male,genuine,True,True,1
trial_000153,F_17,CMPL_F_17_08CAR_00071,CMPL_F_17_08CAR_00071.flac,F_17,CMPL_F_17_08CAR_00013,CMPL_F_17_08CAR_00013.flac,female,female,genuine,True,True,1
trial_000154,M_36,CMPL_M_36_04MAB_00006,CMPL_M_36_04MAB_00006.flac,M_04,CMPL_M_04_02ALX_00084,CMPL_M_04_02ALX_00084.flac,male,male,impostor,False,True,0
trial_000155,F_18,CMPL_F_18_06MAB_00027,CMPL_F_18_06MAB_00027.flac,F_03,CMPL_F_03_09MAB_00001,CMPL_F_03_09MAB_00001.flac,female,female,impostor,False,True,0
trial_000156,M_50,CMPL_M_50_14MAB_00026,CMPL_M_50_14MAB_00026.flac,M_04,CMPL_M_04_02ALX_00030,CMPL_M_04_02ALX_00030.flac,male,male,impostor,False,True,0
trial_000157,M_07,CMPL_M_07_01MAB_00315,CMPL_M_07_01MAB_00315.flac,M_07,CMPL_M_07_01ANG_00285,CMPL_M_07_01ANG_00285.flac,male,male,genuine,True,True,1
trial_000158,M_41,CMPL_M_41_14MAB_00025,CMPL_M_41_14MAB_00025.flac,M_03,CMPL_M_03_07MAB_00511,CMPL_M_03_07MAB_00511.flac,male,male,impostor,False,True,0
trial_000159,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_28,CMPL_M_28_12ANG_00121,CMPL_M_28_12ANG_00121.flac,male,male,impostor,False,True,0
trial_000160,M_23,CMPL_M_23_01ALX_00103,CMPL_M_23_01ALX_00103.flac,M_03,CMPL_M_03_08MAB_00657,CMPL_M_03_08MAB_00657.flac,male,male,impostor,False,True,0
trial_000161,M_31,CMPL_M_31_11MAB_00120,CMPL_M_31_11MAB_00120.flac,M_31,CMPL_M_31_11MAB_00072,CMPL_M_31_11MAB_00072.flac,male,male,genuine,True,True,1
trial_000162,M_52,CMPL_M_52_13ALX_00005,CMPL_M_52_13ALX_00005.flac,M_21,CMPL_M_21_11MAB_00132,CMPL_M_21_11MAB_00132.flac,male,male,impostor,False,True,0
trial_000163,M_04,CMPL_M_04_02ANG_00433,CMPL_M_04_02ANG_00433.flac,M_04,CMPL_M_04_02ALX_00075,CMPL_M_04_02ALX_00075.flac,male,male,genuine,True,True,1
trial_000164,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_03,CMPL_M_03_08MAB_00663,CMPL_M_03_08MAB_00663.flac,male,male,genuine,True,True,1
trial_000165,M_49,CMPL_M_49_07ALX_00007,CMPL_M_49_07ALX_00007.flac,M_02,CMPL_M_02_03ANG_00202,CMPL_M_02_03ANG_00202.flac,male,male,impostor,False,True,0
trial_000166,F_05,CMPL_F_05_01CAR_00021,CMPL_F_05_01CAR_00021.flac,F_25,CMPL_F_25_13ANG_00046,CMPL_F_25_13ANG_00046.flac,female,female,impostor,False,True,0
trial_000167,M_10,CMPL_M_10_09ANG_00243,CMPL_M_10_09ANG_00243.flac,M_04,CMPL_M_04_02ALX_00129,CMPL_M_04_02ALX_00129.flac,male,male,impostor,False,True,0
trial_000168,M_29,CMPL_M_29_12ALX_00011,CMPL_M_29_12ALX_00011.flac,M_05,CMPL_M_05_05ANG_00183,CMPL_M_05_05ANG_00183.flac,male,male,impostor,False,True,0
trial_000169,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_01ALX_00001,CMPL_M_01_01ALX_00001.flac,male,male,genuine,True,True,1
trial_000170,M_04,CMPL_M_04_02ANG_00433,CMPL_M_04_02ANG_00433.flac,M_04,CMPL_M_04_02ALX_00134,CMPL_M_04_02ALX_00134.flac,male,male,genuine,True,True,1
trial_000171,M_45,CMPL_M_45_13MAB_00024,CMPL_M_45_13MAB_00024.flac,M_45,CMPL_M_45_13MAB_00002,CMPL_M_45_13MAB_00002.flac,male,male,genuine,True,True,1
trial_000172,M_31,CMPL_M_31_11MAB_00120,CMPL_M_31_11MAB_00120.flac,M_09,CMPL_M_09_09MAB_00403,CMPL_M_09_09MAB_00403.flac,male,male,impostor,False,True,0
trial_000173,M_09,CMPL_M_09_09ALX_00358,CMPL_M_09_09ALX_00358.flac,M_09,CMPL_M_09_09ALX_00336,CMPL_M_09_09ALX_00336.flac,male,male,genuine,True,True,1
trial_000174,F_19,CMPL_F_19_08CAR_00045,CMPL_F_19_08CAR_00045.flac,F_19,CMPL_F_19_08CAR_00038,CMPL_F_19_08CAR_00038.flac,female,female,genuine,True,True,1
trial_000175,M_44,CMPL_M_44_14MAB_00035,CMPL_M_44_14MAB_00035.flac,M_03,CMPL_M_03_08MAB_00732,CMPL_M_03_08MAB_00732.flac,male,male,impostor,False,True,0
trial_000176,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_03,CMPL_M_03_08MAB_00760,CMPL_M_03_08MAB_00760.flac,male,male,genuine,True,True,1
trial_000177,M_02,CMPL_M_02_03ANG_00022,CMPL_M_02_03ANG_00022.flac,M_02,CMPL_M_02_13ANG_00886,CMPL_M_02_13ANG_00886.flac,male,male,genuine,True,True,1
trial_000178,M_19,CMPL_M_19_11ALX_00110,CMPL_M_19_11ALX_00110.flac,M_19,CMPL_M_19_11ALX_00075,CMPL_M_19_11ALX_00075.flac,male,male,genuine,True,True,1
trial_000179,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_14ALX_01588,CMPL_M_01_14ALX_01588.flac,male,male,genuine,True,True,1
trial_000180,F_23,CMPL_F_23_02CAR_00050,CMPL_F_23_02CAR_00050.flac,F_29,CMPL_F_29_07CAR_00032,CMPL_F_29_07CAR_00032.flac,female,female,impostor,False,True,0
trial_000181,M_05,CMPL_M_05_05ANG_00380,CMPL_M_05_05ANG_00380.flac,M_05,CMPL_M_05_05ANG_00517,CMPL_M_05_05ANG_00517.flac,male,male,genuine,True,True,1
trial_000182,M_42,CMPL_M_42_06ALX_00060,CMPL_M_42_06ALX_00060.flac,M_42,CMPL_M_42_06ALX_00013,CMPL_M_42_06ALX_00013.flac,male,male,genuine,True,True,1
trial_000183,M_31,CMPL_M_31_11MAB_00120,CMPL_M_31_11MAB_00120.flac,M_03,CMPL_M_03_01ANG_00165,CMPL_M_03_01ANG_00165.flac,male,male,impostor,False,True,0
trial_000184,M_04,CMPL_M_04_02ANG_00433,CMPL_M_04_02ANG_00433.flac,M_01,CMPL_M_01_14ALX_01727,CMPL_M_01_14ALX_01727.flac,male,male,impostor,False,True,0
trial_000185,M_12,CMPL_M_12_08ANG_00113,CMPL_M_12_08ANG_00113.flac,M_07,CMPL_M_07_01ANG_00003,CMPL_M_07_01ANG_00003.flac,male,male,impostor,False,True,0
trial_000186,M_37,CMPL_M_37_14MAB_00049,CMPL_M_37_14MAB_00049.flac,M_03,CMPL_M_03_07MAB_00411,CMPL_M_03_07MAB_00411.flac,male,male,impostor,False,True,0
trial_000187,M_38,CMPL_M_38_05ANG_00009,CMPL_M_38_05ANG_00009.flac,M_03,CMPL_M_03_08MAB_00689,CMPL_M_03_08MAB_00689.flac,male,male,impostor,False,True,0
trial_000188,M_11,CMPL_M_11_07ANG_00036,CMPL_M_11_07ANG_00036.flac,M_11,CMPL_M_11_07ANG_00053,CMPL_M_11_07ANG_00053.flac,male,male,genuine,True,True,1
trial_000189,M_53,CMPL_M_53_05MAB_00004,CMPL_M_53_05MAB_00004.flac,M_53,CMPL_M_53_05MAB_00010,CMPL_M_53_05MAB_00010.flac,male,male,genuine,True,True,1
trial_000190,M_29,CMPL_M_29_12ALX_00011,CMPL_M_29_12ALX_00011.flac,M_29,CMPL_M_29_12ALX_00107,CMPL_M_29_12ALX_00107.flac,male,male,genuine,True,True,1
trial_000191,M_44,CMPL_M_44_14MAB_00035,CMPL_M_44_14MAB_00035.flac,M_44,CMPL_M_44_14MAB_00005,CMPL_M_44_14MAB_00005.flac,male,male,genuine,True,True,1
trial_000192,M_10,CMPL_M_10_09ANG_00243,CMPL_M_10_09ANG_00243.flac,M_10,CMPL_M_10_09ANG_00023,CMPL_M_10_09ANG_00023.flac,male,male,genuine,True,True,1
trial_000193,M_06,CMPL_M_06_11ANG_00272,CMPL_M_06_11ANG_00272.flac,M_07,CMPL_M_07_01ANG_00171,CMPL_M_07_01ANG_00171.flac,male,male,impostor,False,True,0
trial_000194,M_38,CMPL_M_38_05ANG_00009,CMPL_M_38_05ANG_00009.flac,M_38,CMPL_M_38_05ALX_00002,CMPL_M_38_05ALX_00002.flac,male,male,genuine,True,True,1
trial_000195,M_04,CMPL_M_04_02ANG_00433,CMPL_M_04_02ANG_00433.flac,M_04,CMPL_M_04_02ANG_00516,CMPL_M_04_02ANG_00516.flac,male,male,genuine,True,True,1
trial_000196,M_18,CMPL_M_18_05ALX_00058,CMPL_M_18_05ALX_00058.flac,M_14,CMPL_M_14_06ANG_00130,CMPL_M_14_06ANG_00130.flac,male,male,impostor,False,True,0
trial_000197,M_28,CMPL_M_28_12ANG_00055,CMPL_M_28_12ANG_00055.flac,M_28,CMPL_M_28_12ANG_00031,CMPL_M_28_12ANG_00031.flac,male,male,genuine,True,True,1
trial_000198,M_38,CMPL_M_38_05ANG_00009,CMPL_M_38_05ANG_00009.flac,M_38,CMPL_M_38_05ANG_00036,CMPL_M_38_05ANG_00036.flac,male,male,genuine,True,True,1
trial_000199,M_33,CMPL_M_33_09ANG_00068,CMPL_M_33_09ANG_00068.flac,M_01,CMPL_M_01_03ANG_00380,CMPL_M_01_03ANG_00380.flac,male,male,impostor,False,True,0
trial_000200,M_21,CMPL_M_21_11MAB_00178,CMPL_M_21_11MAB_00178.flac,M_10,CMPL_M_10_09ANG_00083,CMPL_M_10_09ANG_00083.flac,male,male,impostor,False,True,0
trial_000201,F_05,CMPL_F_05_01CAR_00021,CMPL_F_05_01CAR_00021.flac,F_01,CMPL_F_01_08ANG_00251,CMPL_F_01_08ANG_00251.flac,female,female,impostor,False,True,0
trial_000202,F_25,CMPL_F_25_03ANG_00011,CMPL_F_25_03ANG_00011.flac,F_12,CMPL_F_12_06CAR_00053,CMPL_F_12_06CAR_00053.flac,female,female,impostor,False,True,0
trial_000203,F_27,CMPL_F_27_03ANG_00024,CMPL_F_27_03ANG_00024.flac,F_05,CMPL_F_05_01CAR_00121,CMPL_F_05_01CAR_00121.flac,female,female,impostor,False,True,0
trial_000204,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_03,CMPL_M_03_01MAB_00356,CMPL_M_03_01MAB_00356.flac,male,male,genuine,True,True,1
trial_000205,M_17,CMPL_M_17_07ANG_00057,CMPL_M_17_07ANG_00057.flac,M_17,CMPL_M_17_07ANG_00043,CMPL_M_17_07ANG_00043.flac,male,male,genuine,True,True,1
trial_000206,M_09,CMPL_M_09_09ALX_00358,CMPL_M_09_09ALX_00358.flac,M_31,CMPL_M_31_11MAB_00080,CMPL_M_31_11MAB_00080.flac,male,male,impostor,False,True,0
trial_000207,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_04ANG_00696,CMPL_M_01_04ANG_00696.flac,male,male,genuine,True,True,1
trial_000208,M_04,CMPL_M_04_02ANG_00433,CMPL_M_04_02ANG_00433.flac,M_04,CMPL_M_04_02ALX_00093,CMPL_M_04_02ALX_00093.flac,male,male,genuine,True,True,1
trial_000209,F_01,CMPL_F_01_12MAB_00651,CMPL_F_01_12MAB_00651.flac,F_01,CMPL_F_01_11MAB_00512,CMPL_F_01_11MAB_00512.flac,female,female,genuine,True,True,1
trial_000210,F_03,CMPL_F_03_09MAB_00142,CMPL_F_03_09MAB_00142.flac,F_03,CMPL_F_03_09MAB_00277,CMPL_F_03_09MAB_00277.flac,female,female,genuine,True,True,1
trial_000211,F_25,CMPL_F_25_03ANG_00011,CMPL_F_25_03ANG_00011.flac,F_25,CMPL_F_25_03ANG_00015,CMPL_F_25_03ANG_00015.flac,female,female,genuine,True,True,1
trial_000212,M_48,CMPL_M_48_05ANG_00003,CMPL_M_48_05ANG_00003.flac,M_15,CMPL_M_15_08ANG_00220,CMPL_M_15_08ANG_00220.flac,male,male,impostor,False,True,0
trial_000213,M_35,CMPL_M_35_15ALX_00068,CMPL_M_35_15ALX_00068.flac,M_23,CMPL_M_23_01ALX_00163,CMPL_M_23_01ALX_00163.flac,male,male,impostor,False,True,0
trial_000214,M_05,CMPL_M_05_05ANG_00380,CMPL_M_05_05ANG_00380.flac,M_05,CMPL_M_05_05ANG_00454,CMPL_M_05_05ANG_00454.flac,male,male,genuine,True,True,1
trial_000215,M_18,CMPL_M_18_05ALX_00058,CMPL_M_18_05ALX_00058.flac,M_01,CMPL_M_01_04ANG_00770,CMPL_M_01_04ANG_00770.flac,male,male,impostor,False,True,0
trial_000216,M_53,CMPL_M_53_05MAB_00004,CMPL_M_53_05MAB_00004.flac,M_24,CMPL_M_24_07ANG_00036,CMPL_M_24_07ANG_00036.flac,male,male,impostor,False,True,0
trial_000217,F_11,CMPL_F_11_06ANG_00030,CMPL_F_11_06ANG_00030.flac,F_10,CMPL_F_10_13ALX_00102,CMPL_F_10_13ALX_00102.flac,female,female,impostor,False,True,0
trial_000218,M_32,CMPL_M_32_03MAB_00021,CMPL_M_32_03MAB_00021.flac,M_46,CMPL_M_46_04MAB_00047,CMPL_M_46_04MAB_00047.flac,male,male,impostor,False,True,0
trial_000219,M_09,CMPL_M_09_09ALX_00358,CMPL_M_09_09ALX_00358.flac,M_09,CMPL_M_09_09ALX_00356,CMPL_M_09_09ALX_00356.flac,male,male,genuine,True,True,1
trial_000220,M_35,CMPL_M_35_15ALX_00068,CMPL_M_35_15ALX_00068.flac,M_35,CMPL_M_35_05MAB_00013,CMPL_M_35_05MAB_00013.flac,male,male,genuine,True,True,1
trial_000221,F_02,CMPL_F_02_02MAB_00241,CMPL_F_02_02MAB_00241.flac,F_02,CMPL_F_02_02MAB_00306,CMPL_F_02_02MAB_00306.flac,female,female,genuine,True,True,1
trial_000222,M_29,CMPL_M_29_12ALX_00011,CMPL_M_29_12ALX_00011.flac,M_21,CMPL_M_21_11MAB_00028,CMPL_M_21_11MAB_00028.flac,male,male,impostor,False,True,0
trial_000223,M_23,CMPL_M_23_01ALX_00103,CMPL_M_23_01ALX_00103.flac,M_01,CMPL_M_01_13ANG_01260,CMPL_M_01_13ANG_01260.flac,male,male,impostor,False,True,0
trial_000224,M_28,CMPL_M_28_12ANG_00055,CMPL_M_28_12ANG_00055.flac,M_04,CMPL_M_04_02ANG_00402,CMPL_M_04_02ANG_00402.flac,male,male,impostor,False,True,0
trial_000225,M_16,CMPL_M_16_03ALX_00105,CMPL_M_16_03ALX_00105.flac,M_16,CMPL_M_16_03ALX_00022,CMPL_M_16_03ALX_00022.flac,male,male,genuine,True,True,1
trial_000226,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_10ANG_01222,CMPL_M_01_10ANG_01222.flac,male,male,genuine,True,True,1
trial_000227,M_11,CMPL_M_11_07ANG_00036,CMPL_M_11_07ANG_00036.flac,M_11,CMPL_M_11_07ANG_00129,CMPL_M_11_07ANG_00129.flac,male,male,genuine,True,True,1
trial_000228,M_20,CMPL_M_20_08ALX_00016,CMPL_M_20_08ALX_00016.flac,M_20,CMPL_M_20_08ALX_00014,CMPL_M_20_08ALX_00014.flac,male,male,genuine,True,True,1
trial_000229,M_20,CMPL_M_20_08ALX_00016,CMPL_M_20_08ALX_00016.flac,M_20,CMPL_M_20_08ALX_00061,CMPL_M_20_08ALX_00061.flac,male,male,genuine,True,True,1
trial_000230,M_02,CMPL_M_02_03ANG_00022,CMPL_M_02_03ANG_00022.flac,M_02,CMPL_M_02_13ANG_00962,CMPL_M_02_13ANG_00962.flac,male,male,genuine,True,True,1
trial_000231,F_01,CMPL_F_01_12MAB_00651,CMPL_F_01_12MAB_00651.flac,F_01,CMPL_F_01_12ANG_00605,CMPL_F_01_12ANG_00605.flac,female,female,genuine,True,True,1
trial_000232,M_23,CMPL_M_23_01ALX_00103,CMPL_M_23_01ALX_00103.flac,M_23,CMPL_M_23_01ALX_00146,CMPL_M_23_01ALX_00146.flac,male,male,genuine,True,True,1
trial_000233,F_11,CMPL_F_11_06ANG_00030,CMPL_F_11_06ANG_00030.flac,F_16,CMPL_F_16_03MAB_00029,CMPL_F_16_03MAB_00029.flac,female,female,impostor,False,True,0
trial_000234,M_29,CMPL_M_29_12ALX_00011,CMPL_M_29_12ALX_00011.flac,M_02,CMPL_M_02_04ANG_00335,CMPL_M_02_04ANG_00335.flac,male,male,impostor,False,True,0
trial_000235,M_48,CMPL_M_48_05ANG_00003,CMPL_M_48_05ANG_00003.flac,M_48,CMPL_M_48_07ALX_00018,CMPL_M_48_07ALX_00018.flac,male,male,genuine,True,True,1
trial_000236,M_35,CMPL_M_35_15ALX_00068,CMPL_M_35_15ALX_00068.flac,M_21,CMPL_M_21_11MAB_00070,CMPL_M_21_11MAB_00070.flac,male,male,impostor,False,True,0
trial_000237,M_29,CMPL_M_29_12ALX_00011,CMPL_M_29_12ALX_00011.flac,M_08,CMPL_M_08_14ANG_00190,CMPL_M_08_14ANG_00190.flac,male,male,impostor,False,True,0
trial_000238,M_41,CMPL_M_41_14MAB_00025,CMPL_M_41_14MAB_00025.flac,M_01,CMPL_M_01_04ANG_00782,CMPL_M_01_04ANG_00782.flac,male,male,impostor,False,True,0
trial_000239,M_23,CMPL_M_23_01ALX_00103,CMPL_M_23_01ALX_00103.flac,M_23,CMPL_M_23_01ALX_00094,CMPL_M_23_01ALX_00094.flac,male,male,genuine,True,True,1
trial_000240,M_45,CMPL_M_45_13MAB_00024,CMPL_M_45_13MAB_00024.flac,M_10,CMPL_M_10_09ANG_00254,CMPL_M_10_09ANG_00254.flac,male,male,impostor,False,True,0
trial_000241,F_02,CMPL_F_02_02MAB_00241,CMPL_F_02_02MAB_00241.flac,F_02,CMPL_F_02_02MAB_00309,CMPL_F_02_02MAB_00309.flac,female,female,genuine,True,True,1
trial_000242,M_04,CMPL_M_04_02ANG_00433,CMPL_M_04_02ANG_00433.flac,M_28,CMPL_M_28_12ANG_00006,CMPL_M_28_12ANG_00006.flac,male,male,impostor,False,True,0
trial_000243,M_43,CMPL_M_43_14MAB_00025,CMPL_M_43_14MAB_00025.flac,M_43,CMPL_M_43_14MAB_00026,CMPL_M_43_14MAB_00026.flac,male,male,genuine,True,True,1
trial_000244,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_13ANG_01382,CMPL_M_01_13ANG_01382.flac,male,male,genuine,True,True,1
trial_000245,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_03,CMPL_M_03_08MAB_00713,CMPL_M_03_08MAB_00713.flac,male,male,genuine,True,True,1
trial_000246,M_12,CMPL_M_12_08ANG_00113,CMPL_M_12_08ANG_00113.flac,M_34,CMPL_M_34_09ALX_00026,CMPL_M_34_09ALX_00026.flac,male,male,impostor,False,True,0
trial_000247,F_12,CMPL_F_12_06CAR_00056,CMPL_F_12_06CAR_00056.flac,F_12,CMPL_F_12_04CAR_00014,CMPL_F_12_04CAR_00014.flac,female,female,genuine,True,True,1
trial_000248,F_01,CMPL_F_01_12MAB_00651,CMPL_F_01_12MAB_00651.flac,F_01,CMPL_F_01_13MAB_00874,CMPL_F_01_13MAB_00874.flac,female,female,genuine,True,True,1
trial_000249,F_11,CMPL_F_11_06ANG_00030,CMPL_F_11_06ANG_00030.flac,F_01,CMPL_F_01_06MAB_00164,CMPL_F_01_06MAB_00164.flac,female,female,impostor,False,True,0
trial_000250,M_14,CMPL_M_14_06ANG_00222,CMPL_M_14_06ANG_00222.flac,M_22,CMPL_M_22_15ALX_00120,CMPL_M_22_15ALX_00120.flac,male,male,impostor,False,True,0
trial_000251,F_13,CMPL_F_13_11ANG_00086,CMPL_F_13_11ANG_00086.flac,F_13,CMPL_F_13_11ANG_00042,CMPL_F_13_11ANG_00042.flac,female,female,genuine,True,True,1
trial_000252,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_06ALX_00912,CMPL_M_01_06ALX_00912.flac,male,male,genuine,True,True,1
trial_000253,F_06,CMPL_F_06_13MAB_00049,CMPL_F_06_13MAB_00049.flac,F_16,CMPL_F_16_03MAB_00046,CMPL_F_16_03MAB_00046.flac,female,female,impostor,False,True,0
trial_000254,M_09,CMPL_M_09_09ALX_00358,CMPL_M_09_09ALX_00358.flac,M_09,CMPL_M_09_02ANG_00184,CMPL_M_09_02ANG_00184.flac,male,male,genuine,True,True,1
trial_000255,M_17,CMPL_M_17_07ANG_00057,CMPL_M_17_07ANG_00057.flac,M_15,CMPL_M_15_08ANG_00182,CMPL_M_15_08ANG_00182.flac,male,male,impostor,False,True,0
trial_000256,M_44,CMPL_M_44_14MAB_00035,CMPL_M_44_14MAB_00035.flac,M_48,CMPL_M_48_07ALX_00034,CMPL_M_48_07ALX_00034.flac,male,male,impostor,False,True,0
trial_000257,F_21,CMPL_F_21_13ANG_00011,CMPL_F_21_13ANG_00011.flac,F_02,CMPL_F_02_02MAB_00152,CMPL_F_02_02MAB_00152.flac,female,female,impostor,False,True,0
trial_000258,M_13,CMPL_M_13_12MAB_00080,CMPL_M_13_12MAB_00080.flac,M_03,CMPL_M_03_01ANG_00066,CMPL_M_03_01ANG_00066.flac,male,male,impostor,False,True,0
trial_000259,M_40,CMPL_M_40_08ANG_00008,CMPL_M_40_08ANG_00008.flac,M_19,CMPL_M_19_11ALX_00138,CMPL_M_19_11ALX_00138.flac,male,male,impostor,False,True,0
trial_000260,M_31,CMPL_M_31_11MAB_00120,CMPL_M_31_11MAB_00120.flac,M_31,CMPL_M_31_11MAB_00003,CMPL_M_31_11MAB_00003.flac,male,male,genuine,True,True,1
trial_000261,F_15,CMPL_F_15_06ANG_00085,CMPL_F_15_06ANG_00085.flac,F_15,CMPL_F_15_06ANG_00086,CMPL_F_15_06ANG_00086.flac,female,female,genuine,True,True,1
trial_000262,F_04,CMPL_F_04_12ANG_00215,CMPL_F_04_12ANG_00215.flac,F_04,CMPL_F_04_12ANG_00251,CMPL_F_04_12ANG_00251.flac,female,female,genuine,True,True,1
trial_000263,M_05,CMPL_M_05_05ANG_00380,CMPL_M_05_05ANG_00380.flac,M_05,CMPL_M_05_05ANG_00014,CMPL_M_05_05ANG_00014.flac,male,male,genuine,True,True,1
trial_000264,F_34,CMPL_F_34_12ALX_00013,CMPL_F_34_12ALX_00013.flac,F_19,CMPL_F_19_08CAR_00015,CMPL_F_19_08CAR_00015.flac,female,female,impostor,False,True,0
trial_000265,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_03,CMPL_M_03_01ANG_00230,CMPL_M_03_01ANG_00230.flac,male,male,genuine,True,True,1
trial_000266,M_41,CMPL_M_41_14MAB_00025,CMPL_M_41_14MAB_00025.flac,M_29,CMPL_M_29_12ALX_00009,CMPL_M_29_12ALX_00009.flac,male,male,impostor,False,True,0
trial_000267,M_41,CMPL_M_41_14MAB_00025,CMPL_M_41_14MAB_00025.flac,M_02,CMPL_M_02_04ANG_00414,CMPL_M_02_04ANG_00414.flac,male,male,impostor,False,True,0
trial_000268,M_50,CMPL_M_50_14MAB_00026,CMPL_M_50_14MAB_00026.flac,M_35,CMPL_M_35_05MAB_00039,CMPL_M_35_05MAB_00039.flac,male,male,impostor,False,True,0
trial_000269,M_29,CMPL_M_29_12ALX_00011,CMPL_M_29_12ALX_00011.flac,M_29,CMPL_M_29_12ALX_00018,CMPL_M_29_12ALX_00018.flac,male,male,genuine,True,True,1
trial_000270,M_27,CMPL_M_27_05MAB_00052,CMPL_M_27_05MAB_00052.flac,M_27,CMPL_M_27_15ALX_00118,CMPL_M_27_15ALX_00118.flac,male,male,genuine,True,True,1
